split_id,well,mask_type,start_row,end_row,target_rows,known_rows_before,known_allowed_start_row,known_allowed_end_row,md_span,tvt_span,gr_missing_rate,local_slope_mean,local_slope_std,curvature_proxy,mask_seed
trailing_long__d90aa14c__3923_12140,d90aa14c,trailing_long,3923,12140,8218,3923,0,3922,8217.0,48.81999999999971,0.3454611827695303,-0.003644882560545078,0.10264503345246234,0.007112950341299302,20260620
mid_contiguous__d90aa14c__5412_7201,d90aa14c,mid_contiguous,5412,7201,1790,5412,0,5411,1789.0,22.280000000000655,0.33910614525139665,-0.0049748462828393715,0.024626033252256235,0.004759507830606462,20260620
random_contiguous__d90aa14c__6616_9920,d90aa14c,random_contiguous,6616,9920,3305,6616,0,6615,3304.0,24.670000000000073,0.36338880484114977,0.0010320823244551617,0.019577719640397243,0.004956100515197674,20260620
high_gr_missing__d90aa14c__1219_4253,d90aa14c,high_gr_missing,1219,4253,3035,1219,0,1218,3034.0,29.710000000000946,0.557495881383855,0.0004845088991434292,0.046192497157506625,0.006406198484036009,20260620
high_curvature__d90aa14c__9596_12023,d90aa14c,high_curvature,9596,12023,2428,9596,0,9595,2427.0,32.650000000001455,0.2883031301482702,-0.013234445817882488,0.18504903035210643,0.012386644682981205,20260620
original_hidden__d924e971__2124_5307,d924e971,original_hidden,2124,5307,3184,2124,0,2123,3183.0,68.81000000000131,0.06469849246231156,0.021617970468112254,0.025396432397846114,0.005534255185980091,20260620
trailing_short__d924e971__4636_5307,d924e971,trailing_short,4636,5307,672,4636,0,4635,671.0,26.100000000002183,0.03869047619047619,0.03889716840536838,0.015537268527443008,0.004985074627674932,20260620
trailing_long__d924e971__2796_5307,d924e971,trailing_long,2796,5307,2512,2796,0,2795,2511.0,63.26000000000204,0.05732484076433121,0.024822779769016298,0.021697167548986613,0.0050517928292933955,20260620
mid_contiguous__d924e971__2209_2919,d924e971,mid_contiguous,2209,2919,711,2209,0,2208,710.0,3.779999999998836,0.08860759493670886,0.0035492957746459403,0.03090776315821962,0.007094499295187666,20260620
random_contiguous__d924e971__3319_4760,d924e971,random_contiguous,3319,4760,1442,3319,0,3318,1441.0,39.98999999999978,0.060332871012482664,0.02750867453157363,0.01916646355406675,0.004923611111749122,20260620
high_gr_missing__d924e971__1365_2691,d924e971,high_gr_missing,1365,2691,1327,1365,0,1364,1326.0,33.60999999999876,0.09796533534287867,0.02474358974358936,0.03941754305172196,0.006294339623122107,20260620
high_curvature__d924e971__2566_3627,d924e971,high_curvature,2566,3627,1062,2566,0,2565,1061.0,11.579999999999927,0.08097928436911488,0.009717247879358615,0.030967971267913556,0.006905660377778643,20260620
original_hidden__d9ae59b2__1502_5149,d9ae59b2,original_hidden,1502,5149,3648,1502,0,1501,3647.0,13.420000000000073,0.43146929824561403,-0.0010200164518785752,0.03277247276112541,0.006352166758503609,20260620
trailing_short__d9ae59b2__4105_5149,d9ae59b2,trailing_short,4105,5149,1045,4105,0,4104,1044.0,9.199999999998909,0.44019138755980863,0.00045019157087885646,0.02611293645215527,0.006730584851920815,20260620
trailing_long__d9ae59b2__1447_5149,d9ae59b2,trailing_long,1447,5149,3703,1447,0,1446,3702.0,13.420000000000073,0.4323521469079125,-0.0008806050783360935,0.03255104136189804,0.006306403675099829,20260620
mid_contiguous__d9ae59b2__2514_3673,d9ae59b2,mid_contiguous,2514,3673,1160,2514,0,2513,1159.0,5.3799999999992,0.4146551724137931,0.003554788610870562,0.048525757647224624,0.00775474956852543,20260620
random_contiguous__d9ae59b2__897_2321,d9ae59b2,random_contiguous,897,2321,1425,897,0,896,1424.0,7.569999999999709,0.4463157894736842,-0.0037991573033706845,0.016518345244806856,0.005080815179630627,20260620
high_gr_missing__d9ae59b2__1108_2395,d9ae59b2,high_gr_missing,1108,2395,1288,1108,0,1107,1287.0,4.020000000000437,0.47127329192546585,-0.0010411810411811542,0.015485030930206216,0.005427682737548252,20260620
high_curvature__d9ae59b2__2285_3314,d9ae59b2,high_curvature,2285,3314,1030,2285,0,2284,1029.0,5.3400000000001455,0.3912621359223301,-0.0016423712342066962,0.05275062251311122,0.008219844358315326,20260620
original_hidden__d9d6d94d__1741_6659,d9d6d94d,original_hidden,1741,6659,4919,1741,0,1740,4918.0,32.5,0.16243138849359626,-0.00047376982513215273,0.039046161241111564,0.005954850519109199,20260620
trailing_short__d9d6d94d__5993_6659,d9d6d94d,trailing_short,5993,6659,667,5993,0,5992,666.0,14.150000000001455,0.13943028485757122,0.02124624624624843,0.018586120286133212,0.004406015038037545,20260620
trailing_long__d9d6d94d__3689_6659,d9d6d94d,trailing_long,3689,6659,2971,3689,0,3688,2970.0,32.5,0.15045439246045103,-0.003976430976430192,0.0362638031315562,0.0059110811725931285,20260620
mid_contiguous__d9d6d94d__2907_4501,d9d6d94d,mid_contiguous,2907,4501,1595,2907,0,2906,1594.0,19.1200000000008,0.1811912225705329,0.0029673776662481575,0.052535847256412714,0.007708725675377018,20260620
random_contiguous__d9d6d94d__3010_5044,d9d6d94d,random_contiguous,3010,5044,2035,3010,0,3009,2034.0,19.969999999999345,0.16609336609336608,-0.003810226155358899,0.04821784976576982,0.007073290703948339,20260620
high_gr_missing__d9d6d94d__698_2362,d9d6d94d,high_gr_missing,698,2362,1665,698,0,697,1664.0,108.19999999999891,0.1975975975975976,0.055366586538461056,0.1583064221900595,0.005466025256034846,20260620
high_curvature__d9d6d94d__3460_4791,d9d6d94d,high_curvature,3460,4791,1332,3460,0,3459,1331.0,12.030000000000655,0.1539039039039039,0.0005785123966959095,0.05378292446749912,0.008684210526725541,20260620
original_hidden__d9eca87b__1559_7931,d9eca87b,original_hidden,1559,7931,6373,1559,0,1558,6372.0,83.01000000000022,0.5873215126314137,-0.013027306967984969,0.02512337182322813,0.0051326322402454405,20260620
trailing_short__d9eca87b__6831_7931,d9eca87b,trailing_short,6831,7931,1101,6831,0,6830,1100.0,47.6299999999992,0.55858310626703,-0.04329999999999927,0.030381229252765526,0.00506824385861029,20260620
trailing_long__d9eca87b__2620_7931,d9eca87b,trailing_long,2620,7931,5312,2620,0,2619,5311.0,76.52000000000044,0.5826430722891566,-0.014008661269064138,0.026370031722983935,0.005118644068206024,20260620
mid_contiguous__d9eca87b__4184_5137,d9eca87b,mid_contiguous,4184,5137,954,4184,0,4183,953.0,11.69000000000051,0.589098532494759,0.007985309548793895,0.019276847410817192,0.005588235294514768,20260620
random_contiguous__d9eca87b__2223_4140,d9eca87b,random_contiguous,2223,4140,1918,2223,0,2222,1917.0,15.010000000000218,0.6068821689259646,-0.0062180490349504815,0.014711286081994844,0.005339248434667832,20260620
high_gr_missing__d9eca87b__1932_3914,d9eca87b,high_gr_missing,1932,3914,1983,1932,0,1931,1982.0,10.420000000000073,0.6243066061522945,-0.003920282542885276,0.01366751296013495,0.005148914689933078,20260620
high_curvature__d9eca87b__3417_5002,d9eca87b,high_curvature,3417,5002,1586,3417,0,3416,1585.0,15.959999999999127,0.5952080706179067,-0.002845425867508024,0.021013246976073038,0.005997474747908824,20260620
original_hidden__da2d4d7c__1453_3566,da2d4d7c,original_hidden,1453,3566,2114,1453,0,1452,2113.0,11.969999999999345,0.32024597918637654,0.0004969238050162198,0.01989059320537593,0.00541193181867546,20260620
trailing_short__da2d4d7c__3156_3566,da2d4d7c,trailing_short,3156,3566,411,3156,0,3155,410.0,3.7300000000013824,0.24087591240875914,-0.005609756097563637,0.013370659630899093,0.006552567237622609,20260620
trailing_long__da2d4d7c__1675_3566,da2d4d7c,trailing_long,1675,3566,1892,1675,0,1674,1891.0,11.969999999999345,0.3218816067653277,0.0018878900052870914,0.02002061645866447,0.005507936508396471,20260620
mid_contiguous__da2d4d7c__1405_1940,da2d4d7c,mid_contiguous,1405,1940,536,1405,0,1404,535.0,4.449999999998909,0.35447761194029853,-0.006130841121496551,0.012522192719617251,0.004662921348784274,20260620
random_contiguous__da2d4d7c__2141_3333,da2d4d7c,random_contiguous,2141,3333,1193,2141,0,2140,1192.0,10.5099999999984,0.30427493713327747,0.00487416107382355,0.02376798372749197,0.005398824517705982,20260620
high_gr_missing__da2d4d7c__1469_2360,da2d4d7c,high_gr_missing,1469,2360,892,1469,0,1468,891.0,5.210000000000946,0.38004484304932734,0.0011672278338954805,0.014594638063900517,0.005168539326288656,20260620
high_curvature__da2d4d7c__378_1090,da2d4d7c,high_curvature,378,1090,713,378,0,377,712.0,135.3099999999995,0.09396914446002805,0.18276685393258316,0.21655321276193623,0.006680731364795014,20260620
original_hidden__da3bfe4e__1558_7106,da3bfe4e,original_hidden,1558,7106,5549,1558,0,1557,5548.0,47.98000000000138,0.5846098396107406,-0.005652487382840768,0.032158409495982206,0.005089237426159093,20260620
trailing_short__da3bfe4e__5930_7106,da3bfe4e,trailing_short,5930,7106,1177,5930,0,5929,1176.0,11.780000000000655,0.5615972812234494,0.006760204081633272,0.019960768868862853,0.0053276595749899725,20260620
trailing_long__da3bfe4e__2832_7106,da3bfe4e,trailing_long,2832,7106,4275,2832,0,2831,4274.0,32.48999999999978,0.575672514619883,-0.0037131492746838982,0.035625214399806,0.005083079803960687,20260620
mid_contiguous__da3bfe4e__2636_4398,da3bfe4e,mid_contiguous,2636,4398,1763,2636,0,2635,1762.0,24.05999999999949,0.608621667612025,-0.012514188422247033,0.030782106936153436,0.005070982396768709,20260620
random_contiguous__da3bfe4e__1272_3350,da3bfe4e,random_contiguous,1272,3350,2079,1272,0,1271,2078.0,37.79999999999927,0.5988455988455988,-0.018031761308950598,0.027741848456810898,0.0049783341362667575,20260620
high_gr_missing__da3bfe4e__2232_4008,da3bfe4e,high_gr_missing,2232,4008,1777,2232,0,2231,1776.0,32.82999999999993,0.6437816544738323,-0.016920045045044636,0.03072741101012972,0.004783098592086159,20260620
high_curvature__da3bfe4e__3716_5136,da3bfe4e,high_curvature,3716,5136,1421,3716,0,3715,1420.0,20.829999999999927,0.5869106263194933,-0.0027746478873230214,0.04108620178343015,0.00546159267130648,20260620
original_hidden__da3cf798__1747_7590,da3cf798,original_hidden,1747,7590,5844,1747,0,1746,5843.0,25.639999999999418,0.5174537987679672,0.0030155741913398906,0.04459425073734997,0.00752824375263872,20260620
trailing_short__da3cf798__6573_7590,da3cf798,trailing_short,6573,7590,1018,6573,0,6572,1017.0,4.979999999999563,0.45972495088408644,-0.0031071779744344685,0.031013387498426945,0.007549212598684869,20260620
trailing_long__da3cf798__3617_7590,da3cf798,trailing_long,3617,7590,3974,3617,0,3616,3973.0,17.8700000000008,0.5020130850528435,0.0011955700981625976,0.05193953056821517,0.00870090634487557,20260620
mid_contiguous__da3cf798__3691_4930,da3cf798,mid_contiguous,3691,4930,1240,3691,0,3690,1239.0,12.590000000000146,0.5475806451612903,0.009628732849072067,0.043365567111469765,0.007407108239544978,20260620
random_contiguous__da3cf798__3213_4985,da3cf798,random_contiguous,3213,4985,1773,3213,0,3212,1772.0,13.569999999999709,0.5606316976875353,0.005744920993228155,0.03763251008181592,0.006837944664486954,20260620
high_gr_missing__da3cf798__3060_4957,da3cf798,high_gr_missing,3060,4957,1898,3060,0,3059,1897.0,13.119999999998981,0.5626975763962065,0.006041117554032223,0.03672382498416783,0.006745780591175385,20260620
high_curvature__da3cf798__5571_7088,da3cf798,high_curvature,5571,7088,1518,5571,0,5570,1517.0,15.050000000001091,0.49604743083003955,0.002564271588661449,0.0723916915783104,0.011576517150944834,20260620
original_hidden__da940160__1660_6791,da940160,original_hidden,1660,6791,5132,1660,0,1659,5131.0,19.909999999999854,0.37587685113016367,0.002262716819333222,0.017489200151807244,0.005421052632015335,20260620
trailing_short__da940160__5822_6791,da940160,trailing_short,5822,6791,970,5822,0,5821,969.0,3.3800000000010186,0.34329896907216495,-0.0016305469556242799,0.01122174175144799,0.00581611570286937,20260620
trailing_long__da940160__2580_6791,da940160,trailing_long,2580,6791,4212,2580,0,2579,4211.0,15.700000000000728,0.3658594491927825,0.001676561386843859,0.018728036937043564,0.005586698337716552,20260620
mid_contiguous__da940160__2722_3582,da940160,mid_contiguous,2722,3582,861,2722,0,2721,860.0,3.8099999999994907,0.38443670150987225,-0.0035465116279061308,0.01120024602798127,0.004167636787266428,20260620
random_contiguous__da940160__3904_4953,da940160,random_contiguous,3904,4953,1050,3904,0,3903,1049.0,11.650000000001455,0.36666666666666664,0.0063203050524318575,0.017939533474964464,0.00489503816863591,20260620
high_gr_missing__da940160__1268_2965,da940160,high_gr_missing,1268,2965,1698,1268,0,1267,1697.0,14.179999999998472,0.4004711425206125,0.006157925751326298,0.016548880755860702,0.004823113208138299,20260620
high_curvature__da940160__4961_6318,da940160,high_curvature,4961,6318,1358,4961,0,4960,1357.0,5.739999999999782,0.37260677466863035,-0.003817243920411549,0.013299638363980775,0.006401179941282183,20260620
original_hidden__dafc88c3__1615_7186,dafc88c3,original_hidden,1615,7186,5572,1615,0,1614,5571.0,20.73999999999978,0.04971284996410624,0.0019475857117214799,0.030360629942080535,0.005253141831754144,20260620
trailing_short__dafc88c3__5618_7186,dafc88c3,trailing_short,5618,7186,1569,5618,0,5617,1568.0,11.159999999999854,0.07775653282345443,0.004866071428570918,0.022462722450149044,0.0049393746016175195,20260620
trailing_long__dafc88c3__3921_7186,dafc88c3,trailing_long,3921,7186,3266,3921,0,3920,3265.0,13.180000000000291,0.05695039804041641,0.002545176110260738,0.03468055749042646,0.005870098039703826,20260620
mid_contiguous__dafc88c3__2718_3728,dafc88c3,mid_contiguous,2718,3728,1011,2718,0,2717,1010.0,10.880000000001019,0.04253214638971316,-0.0062574257425757705,0.018995910693514084,0.004727452924181209,20260620
random_contiguous__dafc88c3__1900_3178,dafc88c3,random_contiguous,1900,3178,1279,1900,0,1899,1278.0,12.739999999999782,0.035183737294761534,-0.00953834115806129,0.012416469616973165,0.004400939702872611,20260620
high_gr_missing__dafc88c3__5365_7161,dafc88c3,high_gr_missing,5365,7161,1797,5365,0,5364,1796.0,11.159999999999854,0.07345575959933222,0.0032349665924273335,0.043552600126519805,0.006869080780345541,20260620
high_curvature__dafc88c3__5003_6439,dafc88c3,high_curvature,5003,6439,1437,5003,0,5002,1436.0,11.159999999999854,0.05080027835768963,0.002548746518105748,0.04906274468732027,0.007484320557969018,20260620
original_hidden__dbee6c86__1745_9113,dbee6c86,original_hidden,1745,9113,7369,1745,0,1744,7368.0,18.590000000000146,0.05061745148595467,5.428881650251646e-06,0.020761820092840562,0.005010180535340365,20260620
trailing_short__dbee6c86__6988_9113,dbee6c86,trailing_short,6988,9113,2126,6988,0,6987,2125.0,10.599999999998545,0.036688617121354655,-0.000272941176470554,0.018509669258395905,0.00519303201550898,20260620
trailing_long__dbee6c86__4202_9113,dbee6c86,trailing_long,4202,9113,4912,4202,0,4201,4911.0,10.599999999998545,0.053338762214983716,0.0005049888006515096,0.018555818304493224,0.005207739307989033,20260620
mid_contiguous__dbee6c86__4005_5036,dbee6c86,mid_contiguous,4005,5036,1032,4005,0,4004,1031.0,6.309999999999491,0.03682170542635659,0.004529582929195027,0.019121005449228626,0.005300970874167018,20260620
random_contiguous__dbee6c86__4673_7177,dbee6c86,random_contiguous,4673,7177,2505,4673,0,4672,2504.0,9.229999999999563,0.0686626746506986,0.0020487220447288415,0.019259349581182948,0.00530962844631806,20260620
high_gr_missing__dbee6c86__5027_7304,dbee6c86,high_gr_missing,5027,7304,2278,5027,0,5026,2277.0,9.229999999999563,0.07374890254609306,0.0009486166007904499,0.016996098497540704,0.005197715290426751,20260620
high_curvature__dbee6c86__5952_7774,dbee6c86,high_curvature,5952,7774,1823,5952,0,5951,1822.0,9.039999999999054,0.053208996160175534,0.00018660812294190205,0.014302989049131784,0.005645249862975864,20260620
original_hidden__dc5fbe29__1352_6554,dc5fbe29,original_hidden,1352,6554,5203,1352,0,1351,5202.0,28.889999999999418,0.36863348068422064,-0.0017204921184161338,0.022753977287900885,0.005150932513499202,20260620
trailing_short__dc5fbe29__5518_6554,dc5fbe29,trailing_short,5518,6554,1037,5518,0,5517,1036.0,9.94000000000051,0.2892960462873674,-0.009372586872587785,0.008814485569565749,0.005671497584844122,20260620
trailing_long__dc5fbe29__2327_6554,dc5fbe29,trailing_long,2327,6554,4228,2327,0,2326,4227.0,28.889999999999418,0.3597445600756859,0.0003737875561864034,0.023401381471138884,0.005087553242365248,20260620
mid_contiguous__dc5fbe29__2546_3668,dc5fbe29,mid_contiguous,2546,3668,1123,2546,0,2545,1122.0,28.779999999998836,0.4514692787177204,0.019759358288770117,0.0286604534586924,0.004968777877531447,20260620
random_contiguous__dc5fbe29__3020_4607,dc5fbe29,random_contiguous,3020,4607,1588,3020,0,3019,1587.0,16.709999999999127,0.3337531486146096,0.004253308128544423,0.022692017174230028,0.005315258512500701,20260620
high_gr_missing__dc5fbe29__2064_3702,dc5fbe29,high_gr_missing,2064,3702,1639,2064,0,2063,1638.0,28.779999999998836,0.46552776082977426,0.0059951159951158175,0.031826068450960344,0.005308491142958327,20260620
high_curvature__dc5fbe29__3442_4752,dc5fbe29,high_curvature,3442,4752,1311,3442,0,3441,1310.0,11.369999999998981,0.3104500381388253,-0.0034732824427475364,0.015993714530804354,0.005492742552061169,20260620
original_hidden__dc7da28f__1898_6671,dc7da28f,original_hidden,1898,6671,4774,1898,0,1897,4773.0,26.43000000000029,0.0611646418098031,0.004232139115860198,0.027279431004532187,0.005932523051572138,20260620
trailing_short__dc7da28f__5805_6671,dc7da28f,trailing_short,5805,6671,867,5805,0,5804,866.0,8.239999999999782,0.04728950403690888,0.00792147806004686,0.04330805199721824,0.007942196532371125,20260620
trailing_long__dc7da28f__2927_6671,dc7da28f,trailing_long,2927,6671,3745,2927,0,2926,3744.0,26.43000000000029,0.047797062750333776,0.006591880341880419,0.028911486240507687,0.00607801229005679,20260620
mid_contiguous__dc7da28f__2710_3565,dc7da28f,mid_contiguous,2710,3565,856,2710,0,2709,855.0,9.399999999999636,0.0630841121495327,0.008093567251462073,0.018096315240583933,0.004976580796817368,20260620
random_contiguous__dc7da28f__1677_3784,dc7da28f,random_contiguous,1677,3784,2108,1677,0,1676,2107.0,10.5,0.08776091081593927,0.004470811580446167,0.020189949368125418,0.005227920228391057,20260620
high_gr_missing__dc7da28f__1195_2862,dc7da28f,high_gr_missing,1195,2862,1668,1195,0,1194,1667.0,14.010000000000218,0.11690647482014388,0.005476904619076796,0.024096086657748293,0.0054861944782143976,20260620
high_curvature__dc7da28f__5283_6616,dc7da28f,high_curvature,5283,6616,1334,5283,0,5282,1333.0,7.219999999999345,0.04422788605697151,0.004358589647411471,0.040992713331125585,0.008355855856325024,20260620
original_hidden__dc7f9757__1843_6202,dc7f9757,original_hidden,1843,6202,4360,1843,0,1842,4359.0,18.450000000000728,0.5995412844036697,-0.003475567790777618,0.04455496114358272,0.006849472235335053,20260620
trailing_short__dc7f9757__4863_6202,dc7f9757,trailing_short,4863,6202,1340,4863,0,4862,1339.0,5.8400000000001455,0.6,-0.004316654219565972,0.009900541193061208,0.005418535127251072,20260620
trailing_long__dc7f9757__2027_6202,dc7f9757,trailing_long,2027,6202,4176,2027,0,2026,4175.0,18.450000000000728,0.5972222222222222,-0.0022826347305386434,0.0449482643148007,0.006921418304142982,20260620
mid_contiguous__dc7f9757__2717_4091,dc7f9757,mid_contiguous,2717,4091,1375,2717,0,2716,1374.0,14.55999999999949,0.5861818181818181,-0.005138282387190314,0.07552496394760932,0.010487982520474011,20260620
random_contiguous__dc7f9757__4172_5872,dc7f9757,random_contiguous,4172,5872,1701,4172,0,4171,1700.0,7.940000000000509,0.5837742504409171,-0.0020941176470595938,0.015238205490614403,0.00575044143647855,20260620
high_gr_missing__dc7f9757__1318_2868,dc7f9757,high_gr_missing,1318,2868,1551,1318,0,1317,1550.0,20.390000000001237,0.6415215989684074,-0.00941935483870874,0.022979337413658575,0.00517107811519482,20260620
high_curvature__dc7f9757__3423_4663,dc7f9757,high_curvature,3423,4663,1241,3423,0,3422,1240.0,17.729999999999563,0.5543916196615633,-0.009959677419355132,0.07938726021070654,0.01141242937905472,20260620
original_hidden__dd168de0__1791_5094,dd168de0,original_hidden,1791,5094,3304,1791,0,1790,3303.0,14.840000000000146,0.0847457627118644,0.0022010293672420334,0.08807405183294852,0.011523319200932747,20260620
trailing_short__dd168de0__4377_5094,dd168de0,trailing_short,4377,5094,718,4377,0,4376,717.0,11.359999999998763,0.2618384401114206,0.00675034867503507,0.11946024771616662,0.01874301676030506,20260620
trailing_long__dd168de0__2885_5094,dd168de0,trailing_long,2885,5094,2210,2885,0,2884,2209.0,13.909999999999854,0.10633484162895927,0.005382526029878333,0.07245017258885296,0.010797101449663447,20260620
mid_contiguous__dd168de0__2605_3364,dd168de0,mid_contiguous,2605,3364,760,2605,0,2604,759.0,4.5900000000001455,0.042105263157894736,0.002187088274044604,0.03791276015663677,0.0077968337734540365,20260620
random_contiguous__dd168de0__1315_2537,dd168de0,random_contiguous,1315,2537,1223,1315,0,1314,1222.0,14.090000000000146,0.041700735895339326,-0.009116202945989704,0.10847720502095717,0.012882882883415858,20260620
high_gr_missing__dd168de0__3807_5080,dd168de0,high_gr_missing,3807,5080,1274,3807,0,3806,1273.0,11.359999999998763,0.16248037676609106,0.0047604084838959075,0.09056144995128451,0.013128930818053943,20260620
high_curvature__dd168de0__3980_4998,dd168de0,high_curvature,3980,4998,1019,3980,0,3979,1018.0,11.359999999998763,0.18351324828263002,0.00863457760314249,0.10079547101574489,0.015555555555930871,20260620
original_hidden__dd64382d__1934_5057,dd64382d,original_hidden,1934,5057,3124,1934,0,1933,3123.0,15.649999999999636,0.6264404609475032,0.004626961255203563,0.013213200517039583,0.00510890454859098,20260620
trailing_short__dd64382d__4278_5057,dd64382d,trailing_short,4278,5057,780,4278,0,4277,779.0,12.260000000000218,0.5423076923076923,0.01528883183568659,0.019073872095361426,0.005861182519604538,20260620
trailing_long__dd64382d__1813_5057,dd64382d,trailing_long,1813,5057,3245,1813,0,1812,3244.0,15.649999999999636,0.6286594761171033,0.004765721331689564,0.013057800322566582,0.005109466543555643,20260620
mid_contiguous__dd64382d__1939_2792,dd64382d,mid_contiguous,1939,2792,854,1939,0,1938,853.0,3.709999999999127,0.6451990632318502,0.0029308323563892145,0.009517856304814817,0.004812206573028711,20260620
random_contiguous__dd64382d__1470_2948,dd64382d,random_contiguous,1470,2948,1479,1470,0,1469,1478.0,6.989999999999782,0.6538201487491548,-0.001732070365358248,0.015400953783641315,0.005220040623153342,20260620
high_gr_missing__dd64382d__2605_3868,dd64382d,high_gr_missing,2605,3868,1264,2605,0,2604,1263.0,1.0900000000001455,0.7049050632911392,-0.0003087885985758012,0.006046767616804954,0.0051109350238660554,20260620
high_curvature__dd64382d__609_1620,dd64382d,high_curvature,609,1620,1012,609,0,608,1011.0,261.78999999999905,0.4990118577075099,0.24693372898120455,0.2985588440208504,0.006742574257848469,20260620
original_hidden__dd6bc5b2__2162_5763,dd6bc5b2,original_hidden,2162,5763,3602,2162,0,2161,3601.0,25.1200000000008,0.11910049972237646,0.0037878367120247813,0.02257471723330521,0.004725000000382553,20260620
trailing_short__dd6bc5b2__5155_5763,dd6bc5b2,trailing_short,5155,5763,609,5155,0,5154,608.0,1.6199999999989814,0.09852216748768473,-0.00230263157894677,0.006586508812536805,0.004958813838640507,20260620
trailing_long__dd6bc5b2__1466_5763,dd6bc5b2,trailing_long,1466,5763,4298,1466,0,1465,4297.0,25.1200000000008,0.10539785946952071,0.003209215731906184,0.025335748323985337,0.004799813780658904,20260620
mid_contiguous__dd6bc5b2__2178_2958,dd6bc5b2,mid_contiguous,2178,2958,781,2178,0,2177,780.0,6.130000000001019,0.06145966709346991,-0.005794871794872355,0.014579893930829927,0.0046854942238905364,20260620
random_contiguous__dd6bc5b2__809_2171,dd6bc5b2,random_contiguous,809,2171,1363,809,0,808,1362.0,313.26000000000204,0.03961848862802641,0.22480910425844383,0.27761571434454885,0.0055841293172124475,20260620
high_gr_missing__dd6bc5b2__3936_5376,dd6bc5b2,high_gr_missing,3936,5376,1441,3936,0,3935,1440.0,5.469999999997526,0.17210270645385148,-0.0024861111111110605,0.011233003278478742,0.004829742877286628,20260620
high_curvature__dd6bc5b2__606_1758,dd6bc5b2,high_curvature,606,1758,1153,606,0,605,1152.0,498.0500000000011,0.05117085862966175,0.43216145833333364,0.3318675035363184,0.005890529974462535,20260620
original_hidden__dd7d638e__1745_6045,dd7d638e,original_hidden,1745,6045,4301,1745,0,1744,4300.0,22.700000000000728,0.3717740060451058,0.0031441860465117296,0.021392731892532744,0.005554780181872747,20260620
trailing_short__dd7d638e__4660_6045,dd7d638e,trailing_short,4660,6045,1386,4660,0,4659,1385.0,12.340000000000146,0.37157287157287155,0.008476534296028723,0.012989456634387489,0.004891618497528089,20260620
trailing_long__dd7d638e__2192_6045,dd7d638e,trailing_long,2192,6045,3854,2192,0,2191,3853.0,22.700000000000728,0.3713025428126622,0.0040591746690893426,0.022106286609241226,0.005615264797945328,20260620
mid_contiguous__dd7d638e__2307_3713,dd7d638e,mid_contiguous,2307,3713,1407,2307,0,2306,1406.0,8.780000000000655,0.36673773987206826,-0.004374110953058063,0.03131312080572189,0.006733096085891537,20260620
random_contiguous__dd7d638e__3084_5175,dd7d638e,random_contiguous,3084,5175,2092,3084,0,3083,2091.0,12.610000000000582,0.38575525812619504,0.005930176948828138,0.013776688039930391,0.005200956938211963,20260620
high_gr_missing__dd7d638e__2684_4195,dd7d638e,high_gr_missing,2684,4195,1512,2684,0,2683,1511.0,6.5,0.4001322751322751,-0.0010390469887489801,0.01618614207849436,0.004993377483917706,20260620
high_curvature__dd7d638e__612_1820,dd7d638e,high_curvature,612,1820,1209,612,0,611,1208.0,174.51000000000022,0.29114971050454924,0.14289735099337814,0.22676361658685934,0.011234465617719158,20260620
original_hidden__ddc790ff__1742_6467,ddc790ff,original_hidden,1742,6467,4726,1742,0,1741,4725.0,15.159999999999854,0.41345746931866273,-0.0020190476190474187,0.020055680617194874,0.0047988992384383885,20260620
trailing_short__ddc790ff__5131_6467,ddc790ff,trailing_short,5131,6467,1337,5131,0,5130,1336.0,10.039999999999054,0.381451009723261,-0.004962574850298802,0.016134681300711728,0.00461423221032361,20260620
trailing_long__ddc790ff__1743_6467,ddc790ff,trailing_long,1743,6467,4725,1743,0,1742,4724.0,15.159999999999854,0.41354497354497355,-0.0020215918712953584,0.02005704078841751,0.004799915308571063,20260620
mid_contiguous__ddc790ff__2770_4135,ddc790ff,mid_contiguous,2770,4135,1366,2770,0,2769,1365.0,8.889999999999418,0.3806734992679356,0.005838827838827359,0.014223865363498444,0.0044574780064051455,20260620
random_contiguous__ddc790ff__2773_4241,ddc790ff,random_contiguous,2773,4241,1469,2773,0,2772,1468.0,9.55999999999949,0.38393464942137506,0.005878746594004904,0.013927762663689542,0.004539877301129212,20260620
high_gr_missing__ddc790ff__907_2523,ddc790ff,high_gr_missing,907,2523,1617,907,0,906,1616.0,41.2599999999984,0.5231910946196661,0.01805074257425747,0.06386363798652606,0.005356037152279231,20260620
high_curvature__ddc790ff__652_1945,ddc790ff,high_curvature,652,1945,1294,652,0,651,1293.0,180.72999999999956,0.4721792890262751,0.13977571539056424,0.21760461202636786,0.005665634675595345,20260620
original_hidden__df71d1ff__1651_7878,df71d1ff,original_hidden,1651,7878,6228,1651,0,1650,6227.0,38.399999999999636,0.5716120745022479,0.00029548739360850255,0.02526892869789055,0.005194346290265415,20260620
trailing_short__df71d1ff__6745_7878,df71d1ff,trailing_short,6745,7878,1134,6745,0,6744,1133.0,20.599999999998545,0.5211640211640212,0.014157105030890604,0.025969634574843237,0.005238515901653267,20260620
trailing_long__df71d1ff__3999_7878,df71d1ff,trailing_long,3999,7878,3880,3999,0,3998,3879.0,33.77000000000044,0.5574742268041237,0.00202113946893533,0.025913345723987482,0.005146982981441706,20260620
