id,well,row,route,confidence,baseline_tvt,input_tvt,residual_raw,residual_smoothed,residual_scaled,residual_clipped,residual_post,post_tvt,delta_from_input,window,step_cap,residual_low,residual_high,post_tvt_guarded
00e12e8b_4654,00e12e8b,4654,gr_residual,0.4605000767285103,11656.260000005805,11604.77122512112,-51.48877488468497,-51.487156354703984,-51.4878112523044,-51.4878112523044,-51.4878112523044,11604.77122512112,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.7721887535
00e12e8b_4655,00e12e8b,4655,gr_residual,0.4605000767285103,11656.280000005803,11604.7928436511,-51.487156354703984,-51.48877488468497,-51.48811998708456,-51.48811998708456,-51.48811998708456,11604.7928436511,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.791880018718
00e12e8b_4656,00e12e8b,4656,gr_residual,0.4605000767285103,11656.300000005807,11604.79884182552,-51.50115818028644,-51.50115818028644,-51.50115818028644,-51.50115818028644,-51.50115818028644,11604.79884182552,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.79884182552
00e12e8b_4657,00e12e8b,4657,gr_residual,0.4605000767285103,11656.32000000581,11604.80610128259,-51.513898723220336,-51.513898723220336,-51.513898723220336,-51.513898723220336,-51.513898723220336,11604.80610128259,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.80610128259
00e12e8b_4658,00e12e8b,4658,gr_residual,0.4605000767285103,11656.340000005812,11604.806675966318,-51.53332403949389,-51.53332403949389,-51.53332403949389,-51.53332403949389,-51.53332403949389,11604.806675966318,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.806675966318
00e12e8b_4659,00e12e8b,4659,gr_residual,0.4605000767285103,11656.360000005814,11604.80711581583,-51.55288418998498,-51.55288418998498,-51.55288418998498,-51.55288418998498,-51.55288418998498,11604.80711581583,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.80711581583
00e12e8b_4660,00e12e8b,4660,gr_residual,0.4605000767285103,11656.380000005816,11604.7980309437,-51.581969062115604,-51.581969062115604,-51.581969062115604,-51.581969062115604,-51.581969062115604,11604.7980309437,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.7980309437
00e12e8b_4661,00e12e8b,4661,gr_residual,0.4605000767285103,11656.40000000582,11604.817262030409,-51.582737975411874,-51.582737975411874,-51.582737975411874,-51.582737975411874,-51.582737975411874,11604.817262030409,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.817262030409
00e12e8b_4662,00e12e8b,4662,gr_residual,0.4605000767285103,11656.42000000582,11604.801142696662,-51.61885730915856,-51.61885730915856,-51.61885730915856,-51.61885730915856,-51.61885730915856,11604.801142696662,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.801142696662
00e12e8b_4663,00e12e8b,4663,gr_residual,0.4605000767285103,11656.440000005823,11604.796178245122,-51.64382176070103,-51.64382176070103,-51.64382176070103,-51.64382176070103,-51.64382176070103,11604.796178245122,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.796178245122
00e12e8b_4664,00e12e8b,4664,gr_residual,0.4605000767285103,11656.460000005824,11604.80639029742,-51.653609708402655,-51.653609708402655,-51.653609708402655,-51.653609708402655,-51.653609708402655,11604.80639029742,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.80639029742
00e12e8b_4665,00e12e8b,4665,gr_residual,0.4605000767285103,11656.480000005828,11604.800341846754,-51.67965815907337,-51.66580380442065,-51.67140962187474,-51.67140962187474,-51.67140962187474,11604.800341846754,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.808590383953
00e12e8b_4666,00e12e8b,4666,gr_residual,0.4605000767285103,11656.50000000583,11604.831775101537,-51.66822490429331,-51.66822490429331,-51.66822490429331,-51.66822490429331,-51.66822490429331,11604.831775101537,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.831775101537
00e12e8b_4667,00e12e8b,4667,gr_residual,0.4605000767285103,11656.520000005832,11604.843079461029,-51.67692054480358,-51.67692054480358,-51.67692054480358,-51.67692054480358,-51.67692054480358,11604.843079461029,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.843079461029
00e12e8b_4668,00e12e8b,4668,gr_residual,0.4605000767285103,11656.540000005834,11604.874196201414,-51.66580380442065,-51.67965815907337,-51.67405234161928,-51.67405234161928,-51.67405234161928,11604.874196201414,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.865947664215
00e12e8b_4669,00e12e8b,4669,gr_residual,0.4605000767285103,11656.560000005837,11604.85602225433,-51.70397775150741,-51.70397775150741,-51.70397775150741,-51.70397775150741,-51.70397775150741,11604.85602225433,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.85602225433
00e12e8b_4670,00e12e8b,4670,gr_residual,0.4605000767285103,11656.58000000584,11604.865626368848,-51.714373636992605,-51.714373636992605,-51.714373636992605,-51.714373636992605,-51.714373636992605,11604.865626368848,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.865626368848
00e12e8b_4671,00e12e8b,4671,gr_residual,0.4605000767285103,11656.60000000584,11604.849707094323,-51.750292911516226,-51.750292911516226,-51.750292911516226,-51.750292911516226,-51.750292911516226,11604.849707094323,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.849707094323
00e12e8b_4672,00e12e8b,4672,gr_residual,0.4605000767285103,11656.620000005843,11604.867319393205,-51.75268061263887,-51.75268061263887,-51.75268061263887,-51.75268061263887,-51.75268061263887,11604.867319393205,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.867319393205
00e12e8b_4673,00e12e8b,4673,gr_residual,0.4605000767285103,11656.640000005846,11604.87943210093,-51.76056790491566,-51.76056790491566,-51.76056790491566,-51.76056790491566,-51.76056790491566,11604.87943210093,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.87943210093
00e12e8b_4674,00e12e8b,4674,gr_residual,0.4605000767285103,11656.660000005848,11604.883088125947,-51.77691187990058,-51.77691187990058,-51.77691187990058,-51.77691187990058,-51.77691187990058,11604.883088125947,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.883088125947
00e12e8b_4675,00e12e8b,4675,gr_residual,0.4605000767285103,11656.68000000585,11604.87621278615,-51.8037872197001,-51.8037872197001,-51.8037872197001,-51.8037872197001,-51.8037872197001,11604.87621278615,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.87621278615
00e12e8b_4676,00e12e8b,4676,gr_residual,0.4605000767285103,11656.700000005852,11604.87743504807,-51.82256495778165,-51.82256495778165,-51.82256495778165,-51.82256495778165,-51.82256495778165,11604.87743504807,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.87743504807
00e12e8b_4677,00e12e8b,4677,gr_residual,0.4605000767285103,11656.720000005856,11604.887345929508,-51.83265407634826,-51.83265407634826,-51.83265407634826,-51.83265407634826,-51.83265407634826,11604.887345929508,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.887345929508
00e12e8b_4678,00e12e8b,4678,gr_residual,0.4605000767285103,11656.740000005855,11604.89085762336,-51.84914238249439,-51.84914238249439,-51.84914238249439,-51.84914238249439,-51.84914238249439,11604.89085762336,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.89085762336
00e12e8b_4679,00e12e8b,4679,gr_residual,0.4605000767285103,11656.76000000586,11604.897974429485,-51.862025576374435,-51.862025576374435,-51.862025576374435,-51.862025576374435,-51.862025576374435,11604.897974429485,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.897974429485
00e12e8b_4680,00e12e8b,4680,gr_residual,0.4605000767285103,11656.78000000586,11604.863748742566,-51.916251263293816,-51.916251263293816,-51.916251263293816,-51.916251263293816,-51.916251263293816,11604.863748742566,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.863748742566
00e12e8b_4681,00e12e8b,4681,gr_residual,0.4605000767285103,11656.800000005864,11604.855559589194,-51.94444041666975,-51.94444041666975,-51.94444041666975,-51.94444041666975,-51.94444041666975,11604.855559589194,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.855559589194
00e12e8b_4682,00e12e8b,4682,gr_residual,0.4605000767285103,11656.820000005866,11604.857316972448,-51.962683033418216,-51.962683033418216,-51.962683033418216,-51.962683033418216,-51.962683033418216,11604.857316972448,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.857316972448
00e12e8b_4683,00e12e8b,4683,gr_residual,0.4605000767285103,11656.840000005868,11604.850874816955,-51.98912518891302,-51.98912518891302,-51.98912518891302,-51.98912518891302,-51.98912518891302,11604.850874816955,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.850874816955
00e12e8b_4684,00e12e8b,4684,gr_residual,0.4605000767285103,11656.86000000587,11604.858134274444,-52.00186573142673,-52.00186573142673,-52.00186573142673,-52.00186573142673,-52.00186573142673,11604.858134274444,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.858134274444
00e12e8b_4685,00e12e8b,4685,gr_residual,0.4605000767285103,11656.880000005873,11604.855561433422,-52.02443857245089,-52.02443857245089,-52.02443857245089,-52.02443857245089,-52.02443857245089,11604.855561433422,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.855561433422
00e12e8b_4686,00e12e8b,4686,gr_residual,0.4605000767285103,11656.900000005877,11604.849243035897,-52.050756969980284,-52.03749747684924,-52.04286259849435,-52.04286259849435,-52.04286259849435,11604.849243035897,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.857137407382
00e12e8b_4687,00e12e8b,4687,gr_residual,0.4605000767285103,11656.920000005875,11604.882502529026,-52.03749747684924,-52.050756969980284,-52.04539184833517,-52.04539184833517,-52.04539184833517,11604.882502529026,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.874608157541
00e12e8b_4688,00e12e8b,4688,gr_residual,0.4605000767285103,11656.94000000588,11604.864592668378,-52.07540733750102,-52.07540733750102,-52.07540733750102,-52.07540733750102,-52.07540733750102,11604.864592668378,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.864592668378
00e12e8b_4689,00e12e8b,4689,gr_residual,0.4605000767285103,11656.960000005882,11604.870057785192,-52.08994222068941,-52.08994222068941,-52.08994222068941,-52.08994222068941,-52.08994222068941,11604.870057785192,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.870057785192
00e12e8b_4690,00e12e8b,4690,gr_residual,0.4605000767285103,11656.980000005884,11604.850111997575,-52.129888008308626,-52.129888008308626,-52.129888008308626,-52.129888008308626,-52.129888008308626,11604.850111997575,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.850111997575
00e12e8b_4691,00e12e8b,4691,gr_residual,0.4605000767285103,11657.000000005886,11604.829980080984,-52.17001992490259,-52.17001992490259,-52.17001992490259,-52.17001992490259,-52.17001992490259,11604.829980080984,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.829980080984
00e12e8b_4692,00e12e8b,4692,gr_residual,0.4605000767285103,11657.020000005889,11604.826321055394,-52.19367895049436,-52.19367895049436,-52.19367895049436,-52.19367895049436,-52.19367895049436,11604.826321055394,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.826321055394
00e12e8b_4693,00e12e8b,4693,gr_residual,0.4605000767285103,11657.04000000589,11604.829694926972,-52.21030507891919,-52.21030507891919,-52.21030507891919,-52.21030507891919,-52.21030507891919,11604.829694926972,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.829694926972
00e12e8b_4694,00e12e8b,4694,gr_residual,0.4605000767285103,11657.060000005891,11604.82055487488,-52.23944513101196,-52.23944513101196,-52.23944513101196,-52.23944513101196,-52.23944513101196,11604.82055487488,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.82055487488
00e12e8b_4695,00e12e8b,4695,gr_residual,0.4605000767285103,11657.080000005895,11604.832834649844,-52.24716535605148,-52.24716535605148,-52.24716535605148,-52.24716535605148,-52.24716535605148,11604.832834649844,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.832834649844
00e12e8b_4696,00e12e8b,4696,gr_residual,0.4605000767285103,11657.100000005898,11604.821363026776,-52.278636979121075,-52.278636979121075,-52.278636979121075,-52.278636979121075,-52.278636979121075,11604.821363026776,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.821363026776
00e12e8b_4697,00e12e8b,4697,gr_residual,0.4605000767285103,11657.1200000059,11604.823329266435,-52.29667073946439,-52.29667073946439,-52.29667073946439,-52.29667073946439,-52.29667073946439,11604.823329266435,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.823329266435
00e12e8b_4698,00e12e8b,4698,gr_residual,0.4605000767285103,11657.140000005902,11604.825809904192,-52.314190101709755,-52.314190101709755,-52.314190101709755,-52.314190101709755,-52.314190101709755,11604.825809904192,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.825809904192
00e12e8b_4699,00e12e8b,4699,gr_residual,0.4605000767285103,11657.160000005904,11604.827200920648,-52.33279908525583,-52.33279908525583,-52.33279908525583,-52.33279908525583,-52.33279908525583,11604.827200920648,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.827200920648
00e12e8b_4700,00e12e8b,4700,gr_residual,0.4605000767285103,11657.180000005908,11604.83741297283,-52.34258703307751,-52.34258703307751,-52.34258703307751,-52.34258703307751,-52.34258703307751,11604.83741297283,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.83741297283
00e12e8b_4701,00e12e8b,4701,gr_residual,0.4605000767285103,11657.200000005909,11604.843299483378,-52.356700522530446,-52.356700522530446,-52.356700522530446,-52.356700522530446,-52.356700522530446,11604.843299483378,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.843299483378
00e12e8b_4702,00e12e8b,4702,gr_residual,0.4605000767285103,11657.220000005913,11604.849830913075,-52.370169092837386,-52.370169092837386,-52.370169092837386,-52.370169092837386,-52.370169092837386,11604.849830913075,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.849830913075
00e12e8b_4703,00e12e8b,4703,gr_residual,0.4605000767285103,11657.240000005911,11604.845468374911,-52.39453163100006,-52.39453163100006,-52.39453163100006,-52.39453163100006,-52.39453163100006,11604.845468374911,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.845468374911
00e12e8b_4704,00e12e8b,4704,gr_residual,0.4605000767285103,11657.260000005916,11604.84541478764,-52.41458521827553,-52.41458521827553,-52.41458521827553,-52.41458521827553,-52.41458521827553,11604.84541478764,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.84541478764
00e12e8b_4705,00e12e8b,4705,gr_residual,0.4605000767285103,11657.280000005918,11604.852692239629,-52.42730776628923,-52.42730776628923,-52.42730776628923,-52.42730776628923,-52.42730776628923,11604.852692239629,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.852692239629
00e12e8b_4706,00e12e8b,4706,gr_residual,0.4605000767285103,11657.30000000592,11604.846483250652,-52.45351675526763,-52.45351675526763,-52.45351675526763,-52.45351675526763,-52.45351675526763,11604.846483250652,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.846483250652
00e12e8b_4707,00e12e8b,4707,gr_residual,0.4605000767285103,11657.320000005922,11604.843528722657,-52.47647128326571,-52.47647128326571,-52.47647128326571,-52.47647128326571,-52.47647128326571,11604.843528722657,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.843528722657
00e12e8b_4708,00e12e8b,4708,gr_residual,0.4605000767285103,11657.340000005925,11604.852813046467,-52.487186959457176,-52.487186959457176,-52.487186959457176,-52.487186959457176,-52.487186959457176,11604.852813046467,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.852813046467
00e12e8b_4709,00e12e8b,4709,gr_residual,0.4605000767285103,11657.360000005929,11604.844421300948,-52.515578704980726,-52.515578704980726,-52.515578704980726,-52.515578704980726,-52.515578704980726,11604.844421300948,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.844421300948
00e12e8b_4710,00e12e8b,4710,gr_residual,0.4605000767285103,11657.38000000593,11604.855269448462,-52.52473055746668,-52.52473055746668,-52.52473055746668,-52.52473055746668,-52.52473055746668,11604.855269448462,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.855269448462
00e12e8b_4711,00e12e8b,4711,gr_residual,0.4605000767285103,11657.400000005931,11604.844206844053,-52.55579316187868,-52.55579316187868,-52.55579316187868,-52.55579316187868,-52.55579316187868,11604.844206844053,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.844206844053
00e12e8b_4712,00e12e8b,4712,gr_residual,0.4605000767285103,11657.420000005934,11604.8565994305,-52.56340057543275,-52.56340057543275,-52.56340057543275,-52.56340057543275,-52.56340057543275,11604.8565994305,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.8565994305
00e12e8b_4713,00e12e8b,4713,gr_residual,0.4605000767285103,11657.440000005936,11604.86142609816,-52.578573907776445,-52.578573907776445,-52.578573907776445,-52.578573907776445,-52.578573907776445,11604.86142609816,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.86142609816
00e12e8b_4714,00e12e8b,4714,gr_residual,0.4605000767285103,11657.460000005938,11604.84887747185,-52.61112253408828,-52.61112253408828,-52.61112253408828,-52.61112253408828,-52.61112253408828,11604.84887747185,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.84887747185
00e12e8b_4715,00e12e8b,4715,gr_residual,0.4605000767285103,11657.48000000594,11604.83718880373,-52.64281120220949,-52.635213555007795,-52.63828775256956,-52.63828775256956,-52.63828775256956,11604.83718880373,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.84171225337
00e12e8b_4716,00e12e8b,4716,gr_residual,0.4605000767285103,11657.500000005944,11604.864786450937,-52.635213555007795,-52.64281120220949,-52.63973700464772,-52.63973700464772,-52.63973700464772,11604.864786450937,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.860263001297
00e12e8b_4717,00e12e8b,4717,gr_residual,0.4605000767285103,11657.520000005945,11604.865320829029,-52.654679176916034,-52.654679176916034,-52.654679176916034,-52.654679176916034,-52.654679176916034,11604.865320829029,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.865320829029
00e12e8b_4718,00e12e8b,4718,gr_residual,0.4605000767285103,11657.540000005947,11604.859430478817,-52.6805695271305,-52.6805695271305,-52.6805695271305,-52.6805695271305,-52.6805695271305,11604.859430478817,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.859430478817
00e12e8b_4719,00e12e8b,4719,gr_residual,0.4605000767285103,11657.56000000595,11604.8578173711,-52.70218263485003,-52.70218263485003,-52.70218263485003,-52.70218263485003,-52.70218263485003,11604.8578173711,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.8578173711
00e12e8b_4720,00e12e8b,4720,gr_residual,0.4605000767285103,11657.580000005952,11604.871791889873,-52.70820811607882,-52.70820811607882,-52.70820811607882,-52.70820811607882,-52.70820811607882,11604.871791889873,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.871791889873
00e12e8b_4721,00e12e8b,4721,gr_residual,0.4605000767285103,11657.600000005954,11604.8434065515,-52.75659345445456,-52.75659345445456,-52.75659345445456,-52.75659345445456,-52.75659345445456,11604.8434065515,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.8434065515
00e12e8b_4722,00e12e8b,4722,gr_residual,0.4605000767285103,11657.620000005956,11604.856741509218,-52.76325849673776,-52.76325849673776,-52.76325849673776,-52.76325849673776,-52.76325849673776,11604.856741509218,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.856741509218
00e12e8b_4723,00e12e8b,4723,gr_residual,0.4605000767285103,11657.640000005958,11604.8516788715,-52.788321134457874,-52.788321134457874,-52.788321134457874,-52.788321134457874,-52.788321134457874,11604.8516788715,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.8516788715
00e12e8b_4724,00e12e8b,4724,gr_residual,0.4605000767285103,11657.66000000596,11604.828291822738,-52.83170818322287,-52.83170818322287,-52.83170818322287,-52.83170818322287,-52.83170818322287,11604.828291822738,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.828291822738
00e12e8b_4725,00e12e8b,4725,gr_residual,0.4605000767285103,11657.680000005965,11604.823771623382,-52.85622838258314,-52.85622838258314,-52.85622838258314,-52.85622838258314,-52.85622838258314,11604.823771623382,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.823771623382
00e12e8b_4726,00e12e8b,4726,gr_residual,0.4605000767285103,11657.700000005963,11604.80719942826,-52.89280057770338,-52.89280057770338,-52.89280057770338,-52.89280057770338,-52.89280057770338,11604.80719942826,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.80719942826
00e12e8b_4727,00e12e8b,4727,gr_residual,0.4605000767285103,11657.720000005967,11604.810708810344,-52.909291195623155,-52.909291195623155,-52.909291195623155,-52.909291195623155,-52.909291195623155,11604.810708810344,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.810708810344
00e12e8b_4728,00e12e8b,4728,gr_residual,0.4605000767285103,11657.74000000597,11604.81868207661,-52.92131792936016,-52.92131792936016,-52.92131792936016,-52.92131792936016,-52.92131792936016,11604.81868207661,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.81868207661
00e12e8b_4729,00e12e8b,4729,gr_residual,0.4605000767285103,11657.760000005972,11604.806384335465,-52.95361567050713,-52.95361567050713,-52.95361567050713,-52.95361567050713,-52.95361567050713,11604.806384335465,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.806384335465
00e12e8b_4730,00e12e8b,4730,gr_residual,0.4605000767285103,11657.780000005974,11604.817936341906,-52.96206366406841,-52.96206366406841,-52.96206366406841,-52.96206366406841,-52.96206366406841,11604.817936341906,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.817936341906
00e12e8b_4731,00e12e8b,4731,gr_residual,0.4605000767285103,11657.800000005976,11604.819699851976,-52.98030015400036,-52.98030015400036,-52.98030015400036,-52.98030015400036,-52.98030015400036,11604.819699851976,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.819699851976
00e12e8b_4732,00e12e8b,4732,gr_residual,0.4605000767285103,11657.82000000598,11604.838316697866,-52.98168330811495,-52.98168330811495,-52.98168330811495,-52.98168330811495,-52.98168330811495,11604.838316697866,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.838316697866
00e12e8b_4733,00e12e8b,4733,gr_residual,0.4605000767285103,11657.84000000598,11604.824003437465,-53.01599656851431,-53.01599656851431,-53.01599656851431,-53.01599656851431,-53.01599656851431,11604.824003437465,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.824003437465
00e12e8b_4734,00e12e8b,4734,gr_residual,0.4605000767285103,11657.860000005983,11604.823405207588,-53.03659479839553,-53.03659479839553,-53.03659479839553,-53.03659479839553,-53.03659479839553,11604.823405207588,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.823405207588
00e12e8b_4735,00e12e8b,4735,gr_residual,0.4605000767285103,11657.880000005984,11604.82929790742,-53.050702098564216,-53.050702098564216,-53.050702098564216,-53.050702098564216,-53.050702098564216,11604.82929790742,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.82929790742
00e12e8b_4736,00e12e8b,4736,gr_residual,0.4605000767285103,11657.900000005988,11604.828243575825,-53.07175643016308,-53.07175643016308,-53.07175643016308,-53.07175643016308,-53.07175643016308,11604.828243575825,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.828243575825
00e12e8b_4737,00e12e8b,4737,gr_residual,0.4605000767285103,11657.92000000599,11604.832765438228,-53.0872345677617,-53.0872345677617,-53.0872345677617,-53.0872345677617,-53.0872345677617,11604.832765438228,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.832765438228
00e12e8b_4738,00e12e8b,4738,gr_residual,0.4605000767285103,11657.940000005992,11604.818350904729,-53.121649101263756,-53.109321696536426,-53.11430967196482,-53.11430967196482,-53.11430967196482,11604.818350904729,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.825690334028
00e12e8b_4739,00e12e8b,4739,gr_residual,0.4605000767285103,11657.960000005996,11604.85067830946,-53.109321696536426,-53.121649101263756,-53.116661125835364,-53.116661125835364,-53.116661125835364,11604.85067830946,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.84333888016
00e12e8b_4740,00e12e8b,4740,gr_residual,0.4605000767285103,11657.980000005997,11604.840337808744,-53.13966219725262,-53.13929400176312,-53.13944298284187,-53.13944298284187,-53.13944298284187,11604.840337808744,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.840557023155
00e12e8b_4741,00e12e8b,4741,gr_residual,0.4605000767285103,11658.000000006,11604.860706004238,-53.13929400176312,-53.13966219725262,-53.13951321617387,-53.13951321617387,-53.13951321617387,11604.860706004238,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.860486789827
00e12e8b_4742,00e12e8b,4742,gr_residual,0.4605000767285103,11658.020000006,11604.860063708416,-53.159936297583045,-53.159936297583045,-53.159936297583045,-53.159936297583045,-53.159936297583045,11604.860063708416,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.860063708416
00e12e8b_4743,00e12e8b,4743,gr_residual,0.4605000767285103,11658.040000006004,11604.860510930252,-53.17948907575192,-53.17948907575192,-53.17948907575192,-53.17948907575192,-53.17948907575192,11604.860510930252,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.860510930252
00e12e8b_4744,00e12e8b,4744,gr_residual,0.4605000767285103,11658.060000006006,11604.867533249302,-53.19246675670365,-53.19246675670365,-53.19246675670365,-53.19246675670365,-53.19246675670365,11604.867533249302,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.867533249302
00e12e8b_4745,00e12e8b,4745,gr_residual,0.4605000767285103,11658.080000006008,11604.885921837524,-53.19407816848434,-53.19407816848434,-53.19407816848434,-53.19407816848434,-53.19407816848434,11604.885921837524,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.885921837524
00e12e8b_4746,00e12e8b,4746,gr_residual,0.4605000767285103,11658.10000000601,11604.897468924468,-53.202531081542475,-53.202531081542475,-53.202531081542475,-53.202531081542475,-53.202531081542475,11604.897468924468,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.897468924468
00e12e8b_4747,00e12e8b,4747,gr_residual,0.4605000767285103,11658.120000006013,11604.886729990449,-53.2332700155639,-53.2332700155639,-53.2332700155639,-53.2332700155639,-53.2332700155639,11604.886729990449,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.886729990449
00e12e8b_4748,00e12e8b,4748,gr_residual,0.4605000767285103,11658.140000006017,11604.900339593723,-53.23966041229323,-53.23966041229323,-53.23966041229323,-53.23966041229323,-53.23966041229323,11604.900339593723,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.900339593723
00e12e8b_4749,00e12e8b,4749,gr_residual,0.4605000767285103,11658.160000006015,11604.890737542368,-53.269262463647465,-53.269262463647465,-53.269262463647465,-53.269262463647465,-53.269262463647465,11604.890737542368,0.0,7,0.2890887094345497,-270.4330783795037,244.54077769165679,11604.890737542368
