well,split,rows,known_rows,target_rows,known_ratio,target_ratio,gr_missing_rate,baseline_slope_median,baseline_slope_std,baseline_confidence,gr_std,gr_volatility,gr_quality_score,typewell_rows,typewell_has_geology,typewell_quality_score,risk_score,route_suggestion
c8d9680c,train,7741,1460,6281,0.18860612323989148,0.8113938767601085,0.38560738735870087,0.10999999999876309,0.4274678274211041,0.0657214147727194,15.707208638902642,7.084572206196002,0.14736913250019748,1377,1.0,0.42788399431597984,1.0,typewell_alignment
c908edd0,train,6751,1458,5293,0.21596800474003852,0.7840319952599615,0.048365766106177974,0.11999999999898137,0.4278770962178615,0.09412462063648601,13.829733678256519,4.002664886224777,0.15843675873736957,1427,1.0,0.461376092430751,1.0,typewell_alignment
c9578d27,train,6202,1715,4487,0.2765237020316027,0.7234762979683973,0.5741029641185648,0.1999999999989086,0.42612230558946174,0.09553872850942172,13.512744512578005,8.074456955733043,0.10474673214179193,1645,1.0,0.515237020316027,1.0,gr_residual
c96c018a,train,7679,1443,6236,0.18791509311108218,0.8120849068889179,0.07456703014753047,0.19000000000050932,0.39996633396272,0.07956298078421688,17.365064399460167,5.3091737992626085,0.1987044590232391,1608,1.0,0.4594022659200417,1.0,typewell_alignment
c99f9fae,train,8394,2033,6361,0.242196807243269,0.757803192756731,0.038201540638264427,0.4499999999989086,0.44256149316748206,0.10866058670550749,14.645402713328712,3.602204989786183,0.15732894022970353,4580,1.0,0.7956278294019538,1.0,typewell_alignment
c9e6734f,train,6388,1653,4735,0.2587664370695053,0.7412335629304947,0.05237592397043295,0.22000000000116415,0.41412240711402976,0.12020181063524506,13.904331252267642,3.865759988931522,0.1556162388516358,3051,1.0,0.7276142767689417,0.9928921703573632,typewell_alignment
c9e980e8,train,6262,1903,4359,0.3038965186841265,0.6961034813158735,0.14888735948612067,0.46999999999934516,0.5282860683022216,0.13219654968001224,16.01981024935935,7.486998853999009,0.21266223104467685,2237,1.0,0.6072341105078249,1.0,typewell_alignment
c9fedcf3,train,5210,1693,3517,0.3249520153550864,0.6750479846449137,0.06056297981234006,0.27999999999883585,0.4335658683581083,0.16281058145213462,14.130454676470427,4.459540858873727,0.16675585698706005,1823,1.0,0.5999040307101727,0.9523301635009505,typewell_alignment
cad13e8f,train,6866,2018,4848,0.2939120302942033,0.7060879697057967,0.04785478547854786,0.5,0.4591198880229968,0.13922579385335912,19.7337298256413,3.6836048324688555,0.18758013688186392,2577,1.0,0.6253277017186134,0.9727379025162779,typewell_alignment
cb34231f,train,7510,1901,5609,0.25312916111850864,0.7468708388814913,0.10714922446068818,0.4900000000006912,0.45628553080639056,0.11013022546932351,21.744472151665693,4.950585008321941,0.20974372843299371,2347,1.0,0.5625166444740346,1.0,typewell_alignment
cb879f40,train,7904,1589,6315,0.20103744939271256,0.7989625506072875,0.3805225653206651,0.20999999999912689,0.3990126529334426,0.07281884894162907,15.659997626980456,6.375522768947774,0.13962119452448865,1567,1.0,0.44825404858299595,1.0,typewell_alignment
cbb406b5,train,8135,1807,6328,0.22212661339889367,0.7778733866011063,0.5109039190897599,0.3899999999994179,0.44880164368159875,0.07337455516681565,14.933368404534834,8.782446659766375,0.13155827960094174,2026,1.0,0.4990473263675477,1.0,typewell_alignment
cbe51de1,train,5362,1399,3963,0.26091010816859384,0.7390898918314062,0.0464294726217512,0.21999999999934516,0.5536713515341842,0.11096948939402294,14.82137250151282,6.191765482928099,0.20641835149377027,3019,1.0,0.8130361805296531,1.0,typewell_alignment
cbe62450,train,7858,1600,6258,0.20361415118350726,0.7963858488164928,0.38031319910514544,0.3600000000005821,0.391351013924792,0.0744078518632505,15.4232890972401,5.403551223536566,0.1267052416733546,1599,1.0,0.45348689233901757,1.0,typewell_alignment
cc08aa63,train,5018,1744,3274,0.34754882423276207,0.652451175767238,0.47251069028711057,0.2400000000016007,0.4174799547027758,0.14350567230428185,23.04597577715808,9.620330540296665,0.1774705919079251,1760,1.0,0.6007373455559983,1.0,typewell_alignment
cc8a1d57,train,8321,1683,6638,0.20225934382886673,0.7977406561711333,0.17414884001205183,0.16000000000167347,0.4566786753544028,0.07944900924703911,19.235639333037245,6.189694086620691,0.20152141492999112,1673,1.0,0.4510575651964908,1.0,typewell_alignment
ccedb12b,train,6427,2026,4401,0.31523261241636846,0.6847673875836315,0.45557827766416725,0.25,0.3904034110379909,0.12783599554799652,18.17743833492928,6.383116196867337,0.13135334406258778,2048,1.0,0.5686556713863389,1.0,typewell_alignment
cd7f1687,train,5981,1749,4232,0.2924260157164354,0.7075739842835647,0.7001417769376181,0.39500000000043656,0.4608676369207865,0.09193254371348655,17.32046257817239,10.669587389200007,0.09644778987736907,1962,1.0,0.5780387895000836,1.0,baseline_fallback
cda7eb37,train,7620,1647,5973,0.21614173228346456,0.7838582677165354,0.17361459902896367,0.18000000000211003,0.4529768443071712,0.08665124898397114,18.2085693173484,6.813027960943294,0.20664933596928178,1665,1.0,0.468503937007874,1.0,typewell_alignment
cdc31d65,train,6608,1768,4840,0.2675544794188862,0.7324455205811138,0.4493801652892562,0.28000000000065484,0.4222088250907389,0.09956779132483459,23.20216754181398,6.674760210338386,0.1533524426300362,2318,1.0,0.6007869249394673,1.0,typewell_alignment
cdc60a53,train,7631,1753,5878,0.22972087537675273,0.7702791246232473,0.5529091527730521,0.42000000000007276,0.4163360456823508,0.07617664328424346,15.061351672353053,8.478062694513024,0.11789548765600602,1921,1.0,0.5017363386187917,1.0,gr_residual
ce55ba43,train,5658,1554,4104,0.27465535524920465,0.7253446447507953,0.6410818713450293,0.08000000000174623,0.380830295042859,0.09316153949523329,16.832948542463026,9.144533267773443,0.10340309029913641,1288,1.0,0.47764227642276424,1.0,gr_residual
ce8399b7,train,3548,1933,1615,0.5448139797068771,0.4551860202931229,0.03715170278637771,0.5549999999993815,0.4508384394039677,0.40482471430601974,22.445226014506467,6.94585682560013,0.26882705114838934,4435,1.0,1.0,0.6044632113905747,typewell_alignment
cf50c9d1,train,6634,1776,4858,0.26771178776002413,0.7322882122399759,0.161177439275422,0.4599999999991269,0.4361839879397813,0.11701868211729054,18.24435813795655,8.608643271701593,0.2400711039460191,3786,1.0,0.8206964124208622,1.0,typewell_alignment
d00e7eb9,train,7321,1617,5704,0.22087146564676957,0.7791285343532305,0.48685133239831696,0.5049999999991996,0.38818412872765556,0.07725116484776264,14.407512795779704,5.302384315128723,0.1006257038947108,806,1.0,0.3600942494194782,1.0,gr_residual
d011f41b,train,3906,1639,2267,0.41961085509472607,0.5803891449052739,0.044993383325981476,0.28000000000065484,0.3743486935249184,0.25710986467526065,18.54997918274601,5.235676674334582,0.2107230727019053,1503,1.0,0.6347926267281105,0.8541384811562347,typewell_alignment
d07aed8f,train,4709,1752,2957,0.3720535145466129,0.6279464854533872,0.33040243490023674,0.42000000000007276,0.39800180648208244,0.17689960210735076,25.3187264565547,5.888915600387131,0.18482255585904453,2175,1.0,0.7118815035039286,1.0,typewell_alignment
d085e611,train,7852,1661,6191,0.21153846153846154,0.7884615384615384,0.4811823614924891,0.25499999999919964,0.4413271501610765,0.07067924500454881,15.300970276964645,7.677063974926738,0.1292750069551541,1628,1.0,0.45733571064696893,1.0,typewell_alignment
d0a0e7b5,train,5423,1607,3816,0.29633044440346673,0.7036695555965333,0.1391509433962264,0.13000000000101863,0.38796403608162183,0.14114986037464317,13.807624045826302,5.729016171335086,0.17292561416341365,1318,1.0,0.49303890835331,0.9936378754744134,typewell_alignment
d0a43760,train,5502,1461,4041,0.26553980370774266,0.7344601962922573,0.012620638455827766,0.22000000000116415,0.39284249411559524,0.12896745849247013,18.26389079163126,3.7568446160227706,0.186897296949993,2881,1.0,0.7736277717193748,0.9741877011214868,typewell_alignment
d0cb63ae,train,6859,1636,5223,0.2385187345094037,0.7614812654905962,0.36358414704192993,0.47000000000116415,0.45255635343794504,0.08821937364927518,23.567964581582558,9.040905093746526,0.20881942079545218,1769,1.0,0.5079093162268552,1.0,typewell_alignment
d114d9c2,train,7543,1337,6206,0.17725043086305184,0.8227495691369482,0.4666451820818563,0.13999999999941792,0.4002952550181864,0.05897700166017671,20.835184125888595,10.101244737711191,0.17720436243003568,1287,1.0,0.4206217685271112,1.0,typewell_alignment
d1457cc5,train,8443,1523,6920,0.18038611867819496,0.819613881321805,0.2878612716763006,0.7350000000005821,0.40598610463604945,0.06700261302788305,15.48827529709766,4.660892649200006,0.135320297493607,2195,1.0,0.5099786805637807,1.0,typewell_alignment
d1ecf309,train,7864,1696,6168,0.21566632756866735,0.7843336724313327,0.5358300907911803,0.5900000000001455,0.45380507925326047,0.0692319855067366,24.93755707838663,10.705823881872393,0.17173182351611446,2018,1.0,0.5066124109867751,1.0,typewell_alignment
d1ee630d,train,7879,1589,6290,0.20167533951009012,0.7983246604899099,0.4271860095389507,0.22000000000025466,0.4004529752385672,0.07092871526281502,17.17602682052659,8.325277663770136,0.15686838830143232,1652,1.0,0.45967127808097474,1.0,typewell_alignment
d217e0c5,train,5713,1875,3838,0.3281988447400665,0.6718011552599334,0.1321000521104742,0.4099999999998545,0.4117000187899022,0.16160228595792742,17.993418446753786,6.381964463634468,0.20838117583524846,1985,1.0,0.597453176964817,0.9714227270696911,typewell_alignment
d24ff243,train,7116,1475,5641,0.20727937043282743,0.7927206295671726,0.2636057436624712,0.2999999999992724,0.3679666466199746,0.08297528660871012,15.19460562523984,4.518335639557408,0.13647815519938286,1556,1.0,0.46866216975829117,1.0,typewell_alignment
d273674e,train,5738,1839,3899,0.320494945974207,0.679505054025793,0.20671967171069505,0.4749999999994543,0.6449468686776366,0.12854784849019538,16.763996310454264,6.161660437707027,0.18087440840036567,5106,1.0,1.0,1.0,typewell_alignment
d2f3b1ab,train,7018,1437,5581,0.2047591906526076,0.7952408093473924,0.23884608493101595,0.23999999999978172,0.34496086150618277,0.08428929479430135,13.212821418988675,4.743587155039442,0.1350681908916503,1497,1.0,0.463308634938729,1.0,typewell_alignment
d3df146b,train,7252,1465,5787,0.20201323772752344,0.7979867622724766,0.29428028339381374,0.27000000000134605,0.4436098565501581,0.07477940097828333,14.754835376238582,6.970120935792116,0.16345889943217382,2962,1.0,0.6584390512961942,1.0,typewell_alignment
d40f61d5,train,5880,1841,4039,0.3130952380952381,0.6869047619047619,0.15424610051993068,0.3099999999994907,0.4080717366680158,0.1493719179334316,16.97269797434993,7.007385840742476,0.208247512352537,1914,1.0,0.5755102040816327,0.989189607196551,typewell_alignment
d41beaf2,train,6592,1839,4753,0.2789745145631068,0.7210254854368932,0.2852934988428361,0.31999999999970896,0.4129752377523435,0.11738407097166315,13.90648043304945,7.835362622485402,0.17411876694000405,3712,1.0,0.8131067961165048,1.0,typewell_alignment
d463e527,train,6991,2224,4767,0.3181233013874982,0.6818766986125018,0.05747849800713237,0.5299999999988358,0.4604333041124073,0.1551364132160257,17.49337843626239,4.23173901990964,0.18281938358346414,5023,1.0,0.9684952081247318,0.9592332112857574,typewell_alignment
d4f60a28,train,6435,1934,4501,0.30054390054390057,0.6994560994560994,0.37325038880248834,0.5900000000001455,0.44417396113089735,0.12100091844929836,21.152706329633407,5.539000083691548,0.15229038840173875,2696,1.0,0.6689588189588189,1.0,typewell_alignment
d50c649a,train,6548,1675,4873,0.25580329871716556,0.7441967012828344,0.33182844243792325,0.19000000000050932,0.38955320837095825,0.10316299441951775,19.873221675735437,11.17786916849257,0.23236669430606452,1518,1.0,0.4818265119120342,1.0,typewell_alignment
d543916f,train,6281,1482,4799,0.23594968953988218,0.7640503104601178,0.5219837466138779,0.26000000000203727,0.37903054212762477,0.08274519570384277,17.413678598477514,8.312609163005988,0.13149637951747992,1426,1.0,0.47703391179748444,1.0,typewell_alignment
d5df0ff5,train,5490,1458,4032,0.26557377049180325,0.7344262295081967,0.03521825396825397,0.12999999999919964,0.33348752339988835,0.13319943026331346,9.266283236570704,4.904503745304801,0.1505101444875592,1129,1.0,0.4556466302367942,0.97560513322875,typewell_alignment
d60430e6,train,4176,1665,2511,0.39870689655172414,0.6012931034482759,0.4054161688570291,0.37000000000080036,0.4112318108774979,0.18730808876426017,19.928416908882653,8.58727329236702,0.17617404252930724,735,1.0,0.4260057471264368,1.0,typewell_alignment
d63196fe,train,5881,1371,4510,0.23312361843223942,0.7668763815677606,0.18070953436807094,0.27999999999883585,0.403765340526466,0.09849369940470361,15.261708723249058,6.04836600464291,0.17725594979393436,1520,1.0,0.5084594456725047,1.0,typewell_alignment
d6c320d9,train,6946,1494,5452,0.21508782032824647,0.7849121796717535,0.036867204695524576,0.1000000000003638,0.4146789379106186,0.09506629083920361,11.38109583109763,4.1980526583916085,0.1493750603431992,1506,1.0,0.4668154333429312,1.0,typewell_alignment
d6dd7330,train,7660,1467,6193,0.19151436031331592,0.8084856396866841,0.06830292265461005,0.22999999999956344,0.42291482306078326,0.0803950225981023,10.745109663036875,3.2287781088919516,0.12273478297907289,3158,1.0,0.6622715404699739,1.0,typewell_alignment
d7ba4f9d,train,7771,1748,6023,0.22493887530562348,0.7750611246943765,0.3270795284741823,0.2000000000007276,0.39460421367252274,0.08703479212914136,13.275079597785302,6.778594489685375,0.14706080514615563,1641,1.0,0.4611697336250161,1.0,typewell_alignment
d7eb0be8,train,7208,1807,5401,0.25069367369589346,0.7493063263041065,0.04813923347528235,0.32999999999810825,0.36967439665802476,0.11919429822019516,19.01521256326996,3.905800602600312,0.1874795346478304,2094,1.0,0.5405105438401776,0.9928405101486254,typewell_alignment
d84b621b,train,5746,1752,3994,0.30490776192133656,0.6950922380786634,0.32073109664496746,0.32999999999992724,0.47480093352088143,0.12486849919908047,15.987267972173935,4.859736336598604,0.1338941928335039,1892,1.0,0.5792725374173338,1.0,typewell_alignment
d90aa14c,train,12141,2123,10018,0.17486203772341652,0.8251379622765834,0.3864044719504891,0.12000000000080036,0.4338543474609793,0.059620912635929724,13.245963979506543,7.109252669254563,0.1380420145533862,864,1.0,0.3211638250555967,1.0,typewell_alignment
d924e971,train,5308,2124,3184,0.40015071590052753,0.5998492840994725,0.06469849246231156,0.5300000000006548,0.37461744746236425,0.23479467599792853,21.652784735418077,6.357998971753148,0.24550718424798568,4518,1.0,1.0,0.8813799471176494,typewell_alignment
d9ae59b2,train,5150,1502,3648,0.2916504854368932,0.7083495145631068,0.43146929824561403,0.12000000000080036,0.4919272771319844,0.10821824365433681,20.79842195488969,13.81382303829383,0.23097503405117478,1506,1.0,0.5424271844660193,1.0,typewell_alignment
d9d6d94d,train,6660,1741,4919,0.2614114114114114,0.7385885885885886,0.16243138849359626,0.13999999999941792,0.40200809899727363,0.11597249448682251,16.765443748323975,4.328222568272656,0.16026747634580385,1686,1.0,0.5031531531531532,1.0,typewell_alignment
d9eca87b,train,7932,1559,6373,0.1965456379223399,0.8034543620776601,0.5873215126314137,0.3849999999993088,0.45001754539435396,0.05958161621780987,18.106325304227735,14.601698135742796,0.16721670235812247,1738,1.0,0.469112455874937,1.0,typewell_alignment
da2d4d7c,train,3567,1453,2114,0.40734510793383794,0.5926548920661621,0.32024597918637654,0.09000000000014552,0.3618967482943423,0.21193473755338776,16.652636143335105,6.118968268497851,0.15393596802221224,1130,1.0,0.5667928231006448,0.9681267572432064,typewell_alignment
da3bfe4e,train,7107,1558,5549,0.21922048684395667,0.7807795131560433,0.5846098396107406,0.040000000000873115,0.4458050128638386,0.06871620760828626,19.395291839508168,10.28525459261776,0.13580170477249834,1350,1.0,0.43995356690586745,1.0,typewell_alignment
da3cf798,train,7591,1747,5844,0.2301409563957318,0.7698590436042683,0.5174537987679672,0.4099999999998545,0.41817685468505805,0.0781268923143194,13.79013171249935,6.626170594749467,0.10553851693645978,1824,1.0,0.49028454749044925,1.0,gr_residual
da940160,train,6792,1660,5132,0.24440518256772673,0.7555948174322733,0.37587685113016367,0.4099999999998545,0.4612436746630168,0.08987890261965008,21.032509301776305,7.16428906307988,0.17147094757713008,2081,1.0,0.5563898704358068,1.0,typewell_alignment
dafc88c3,train,7187,1615,5572,0.2247112842632531,0.775288715736747,0.04971284996410624,0.06999999999970896,0.3543996681131788,0.10434055638356592,11.692129521402714,3.7774246410340306,0.14123576468672377,1330,1.0,0.43505635174620844,1.0,typewell_alignment
dbee6c86,train,9114,1745,7369,0.1914636822470924,0.8085363177529076,0.05061745148595467,0.37000000000080036,0.4367611187005054,0.08032290195564361,10.315377955244287,3.6758290485722847,0.1310031078259317,2045,1.0,0.47438007461048937,1.0,typewell_alignment
dc5fbe29,train,6555,1352,5203,0.20625476735316553,0.7937452326468345,0.36863348068422064,0.6599999999980355,0.35507504301530013,0.07820798068044099,19.908456485257478,6.274270217679501,0.15778686344695095,1869,1.0,0.5351258581235698,1.0,typewell_alignment
dc7da28f,train,6672,1898,4774,0.2844724220623501,0.7155275779376499,0.0611646418098031,0.4099999999998545,0.4134888231905417,0.13633342792151348,16.071582061211128,6.266171065033496,0.21196161850843723,1005,1.0,0.4006294964028777,0.9789577325309373,typewell_alignment
dc7f9757,train,6203,1843,4360,0.2971142995324843,0.7028857004675158,0.5995412844036697,0.4399999999995998,0.43152603809409956,0.10338318638658663,23.347404301273667,13.36412214950613,0.16547103094000068,1850,1.0,0.5482427857488312,1.0,typewell_alignment
dd168de0,train,5095,1791,3304,0.35152109911678114,0.6484789008832188,0.0847457627118644,0.3499999999985448,0.40891304164589887,0.184220432895152,15.2877988412357,4.77459221804192,0.17485070685427667,1756,1.0,0.5946516192345437,0.9369660077828141,typewell_alignment
dd64382d,train,5058,1934,3124,0.38236457097667065,0.6176354290233294,0.6264404609475032,0.37999999999919964,0.4283362573517311,0.1488341124430165,17.60413322770461,9.53506613513215,0.11233949754275126,1975,1.0,0.6404705417160933,1.0,gr_residual
dd6bc5b2,train,5764,2162,3602,0.3750867453157529,0.6249132546842471,0.11910049972237646,0.47999999999956344,0.42638244420641086,0.19787074818852912,30.635174800098888,7.9790893635775575,0.3092412052379492,2554,1.0,0.6930950728660652,0.9319043767420649,typewell_alignment
dd7d638e,train,6046,1745,4301,0.2886205755871651,0.711379424412835,0.3717740060451058,0.285000000000764,0.5378182721756293,0.10739292331886213,28.944529728607243,11.125787094266071,0.25343833535596216,1875,1.0,0.5601223949718822,1.0,typewell_alignment
ddc790ff,train,6468,1742,4726,0.269325912183055,0.730674087816945,0.41345746931866273,0.4500000000007276,0.49449148634386736,0.0978256439756076,15.757705861607201,4.7868077124315915,0.11391935540193654,2250,1.0,0.5978664192949907,1.0,gr_residual
df71d1ff,train,7879,1651,6228,0.20954435842111943,0.7904556415788806,0.5716120745022479,0.13999999999941792,0.44319263622124305,0.06559343039047215,18.867338800157935,10.47155861744361,0.14023366125873868,1670,1.0,0.4619558319583703,1.0,typewell_alignment
df73b8f3,train,7150,1839,5311,0.2572027972027972,0.7427972027972028,0.6558086989267558,0.26999999999861757,0.5050669807364643,0.07731267304785705,18.26698589011498,8.910719038601592,0.10063569983917114,1958,1.0,0.5238461538461539,1.0,gr_residual
df8290be,train,5675,1703,3972,0.3000881057268722,0.6999118942731277,0.6382175226586103,0.32999999999992724,0.41567775949695,0.10310714205104196,15.299316219252363,8.057041046568981,0.09289182866881994,1737,1.0,0.5560792951541851,1.0,geometry_residual
e0079ed1,train,5257,1786,3471,0.339737492866654,0.660262507133346,0.3197925669835782,0.2599999999983993,0.36339486401657156,0.15852877274631288,16.41231046565517,6.689998625671612,0.16078533316422866,3165,1.0,0.8520544036522731,1.0,typewell_alignment
e03b45fd,train,7083,1741,5342,0.2457998023436397,0.7542001976563603,0.44646199925121677,0.41000000000167347,0.4022683988474893,0.09026629768004782,17.301585318644804,4.865196249133673,0.11371820101908829,1955,1.0,0.5260129888465339,1.0,gr_residual
e0f36d98,train,6714,1738,4976,0.25886207923741433,0.7411379207625857,0.49356913183279744,0.3000000000010914,0.37929972374244325,0.0953674051478676,17.036973587590413,6.937451857498799,0.12419210362188272,1808,1.0,0.519288054810843,1.0,typewell_alignment
e149204f,train,7549,1452,6097,0.1923433567359915,0.8076566432640084,0.5999671969821223,0.050000000001091394,0.38888468883533095,0.06001536492272116,18.683866398871547,12.65433696928451,0.14795649430531355,1340,1.0,0.42750695456351834,1.0,typewell_alignment
e14d641e,train,4978,1794,3184,0.3603856970670952,0.6396143029329048,0.6557788944723618,0.3500000000003638,0.42160329003435826,0.13319308508130903,14.138882619297432,9.080812358690745,0.0929342816723268,1864,1.0,0.6244475693049417,1.0,geometry_residual
e161bd0c,train,4813,1864,2949,0.3872844379804696,0.6127155620195305,0.5395049169209901,0.43000000000029104,0.4365877472983096,0.16064939166871536,20.027130806869298,5.735542071862068,0.11046374886235232,2243,1.0,0.7160295034282153,1.0,gr_residual
e201fd6d,train,6912,1842,5070,0.2664930555555556,0.7335069444444444,0.27593688362919133,0.3600000000005821,0.5345193462837166,0.10204752310150708,18.077873133452442,9.694411645933517,0.2221968253944947,1898,1.0,0.5245949074074074,1.0,typewell_alignment
e25f1537,train,5018,1841,3177,0.36687923475488243,0.6331207652451176,0.24394082467736858,0.3099999999994907,0.4416075408195561,0.17646910519706036,16.159974648055254,7.469012351515422,0.18930216328949648,1825,1.0,0.613690713431646,0.9845161009722817,typewell_alignment
e2fc7745,train,5343,1651,3692,0.30900243309002434,0.6909975669099757,0.06256771397616467,0.4000000000005457,0.4142019532002419,0.1531582831954929,15.083887880229215,5.578952344377967,0.19297357285673106,2008,1.0,0.6258188283735728,0.9624836452985481,typewell_alignment
e32da4ec,train,6148,1459,4689,0.23731294729993493,0.7626870527000651,0.34250373213904883,0.09000000000014552,0.4065380970536947,0.09166765618626264,17.23520839923793,7.570276296198636,0.17037410071794068,1364,1.0,0.4718607677293429,1.0,typewell_alignment
e3b34f5b,train,7293,1838,5455,0.252022487316605,0.7479775126833951,0.27296058661778183,0.17000000000007276,0.3908380622665722,0.10459632899244256,16.140489334652813,8.2839951858506,0.19379814436743836,3289,1.0,0.7009803921568627,1.0,typewell_alignment
e45a2a62,train,6697,1690,5007,0.2523517993131253,0.7476482006868748,0.6425004993009786,0.25,0.4124331441882165,0.08110000859454267,14.608669499615754,8.493928566923415,0.09337270475790084,1636,1.0,0.49428848738241005,1.0,baseline_fallback
e46f4ef4,train,8930,1735,7195,0.1942889137737962,0.8057110862262038,0.3879082696316887,0.5199999999995271,0.3818717042646717,0.07032839650194879,16.470910595128775,8.039302933859368,0.1614264929180337,1836,1.0,0.45559910414333704,1.0,typewell_alignment
e4726608,train,6268,1535,4733,0.24489470325462667,0.7551052967453733,0.3545320092964293,0.27000000000043656,0.3763547111417606,0.09693284256318194,14.902929829109713,6.750534452115987,0.14726610425709918,1603,1.0,0.505743458838545,1.0,typewell_alignment
e5864244,train,6037,1568,4469,0.2597316547954282,0.7402683452045719,0.36294473036473485,0.31999999999970896,0.4598683610515428,0.09836154869791967,19.791002806742156,13.82373950839481,0.2549294884315213,1779,1.0,0.5446827894649661,1.0,typewell_alignment
e5c92e59,train,5927,1632,4295,0.2753500927956808,0.7246499072043192,0.38556461001164144,0.25,0.49929015680068767,0.10228971635279115,16.15255459172889,6.896998471521245,0.14678458128619784,3209,1.0,0.7914206175130758,1.0,typewell_alignment
e5ff9fd2,train,4198,1844,2354,0.43925678894711767,0.5607432110528823,0.5951571792693288,0.42000000000007276,0.513953067303504,0.18172295534242283,20.273574517279204,9.698108554123053,0.12982176179274837,2019,1.0,0.7309433063363506,1.0,typewell_alignment
e6c55748,train,5959,1487,4472,0.24953851317335124,0.7504614868266488,0.13416815742397137,0.2999999999992724,0.4346815993717002,0.10811007150476278,16.029956328396484,7.520318318082093,0.21697191272349556,1567,1.0,0.5129635844940426,1.0,typewell_alignment
e730c32b,train,6469,1741,4728,0.2691296954707064,0.7308703045292936,0.6298646362098139,0.5499999999992724,0.5812332504473152,0.07976802686812015,18.365967353591216,7.254562573318794,0.09619024069290645,2188,1.0,0.5882284742618642,1.0,baseline_fallback
e737965a,train,7694,1739,5955,0.22602027553938134,0.7739797244606187,0.6228379513014274,0.3499999999985448,0.36240919829424995,0.07379642168615257,14.105403111047714,8.046138621678661,0.09394410462756302,811,1.0,0.35540681050168965,1.0,baseline_fallback
e748dd88,train,6264,1452,4812,0.23180076628352492,0.7681992337164751,0.03428927680798005,0.21999999999934516,0.39967085290727866,0.10594359219403139,13.950032612903422,2.7973976410117416,0.13822763849888717,2794,1.0,0.6960408684546615,1.0,typewell_alignment
e7818f7a,train,6829,1458,5371,0.21350124469175574,0.7864987553082442,0.2850493390430088,0.21999999999934516,0.49681526833539663,0.07775454881684105,22.598605485760814,9.631400551275158,0.2387000733562077,1522,1.0,0.47287304144091374,1.0,typewell_alignment
e7c36e81,train,5655,2124,3531,0.37559681697612735,0.6244031830238727,0.6374964599263665,0.3500000000003638,0.3866790607662939,0.14776054531786204,28.683891037217744,13.13548386372053,0.1602207632990619,2232,1.0,0.6446949602122016,1.0,typewell_alignment
e7d0c1de,train,6455,1744,4711,0.27017815646785437,0.7298218435321456,0.03672256421142008,0.25,0.4526115609227902,0.1250850953574285,13.840178894719795,4.157586827556184,0.16342276679483964,1988,1.0,0.5579783113865221,0.9840955456954265,typewell_alignment
e85074c5,train,7236,1561,5675,0.21572692095080154,0.7842730790491984,0.4437004405286344,0.26999999999952706,0.39603927887591905,0.07666066859831755,15.668664260216389,8.100306572510489,0.14460188346655625,1511,1.0,0.4588170259812051,1.0,typewell_alignment
e97032ad,train,5654,2124,3530,0.37566324725857797,0.624336752741422,0.5464589235127478,0.3100000000013097,0.3902737388631528,0.15727033272410412,25.217266800723422,11.841748948594665,0.17889605588066287,2254,1.0,0.6486558188892819,1.0,typewell_alignment
e9949a23,train,6407,1848,4559,0.2884345247385672,0.7115654752614328,0.40930028515025224,0.5200000000022555,0.48319117869809186,0.10868345918963841,20.513376062323672,6.71140545162303,0.1550212894216718,2117,1.0,0.580419853285469,1.0,typewell_alignment
ea0b99b7,train,10939,1700,9239,0.15540725843312916,0.8445927415668708,0.5112025110942743,0.18000000000029104,0.3955639827546124,0.04907381688852296,13.384219416147443,7.174797569735951,0.11102904096972753,1820,1.0,0.41637718255782064,1.0,gr_residual
ea3a0e38,train,11794,1742,10052,0.14770222146854334,0.8522977785314567,0.5691404695582969,0.3099999999994907,0.44455407033006933,0.042913988217507394,15.383845527750156,7.862520127266699,0.10917956248041467,3652,1.0,0.559648974054604,1.0,gr_residual
ea41324e,train,6839,1814,5025,0.2652434566457084,0.7347565433542915,0.3434825870646766,0.21999999999934516,0.3888487476591259,0.1076421290830615,20.558015043735033,7.585477965693719,0.18395431022079267,1759,1.0,0.5072013452259102,1.0,typewell_alignment
eabc711b,train,7314,1966,5348,0.2687995624829095,0.7312004375170905,0.43324607329842935,0.3899999999994179,0.43867791407507956,0.10008507958361725,22.447918671148038,8.512216080650864,0.1760019256050142,2216,1.0,0.5529805851791085,1.0,typewell_alignment
eac10e86,train,7501,1434,6067,0.19117451006532463,0.8088254899346754,0.2685017306741388,0.32999999999992724,0.35504935562314877,0.07550611285420779,13.65923832985938,6.928029706478637,0.16380501729380556,1447,1.0,0.4429076123183575,1.0,typewell_alignment
eafb863e,train,5317,1749,3568,0.32894489373706975,0.6710551062629302,0.33548206278026904,0.43000000000029104,0.4142776917596454,0.1442310486028627,20.379469653599983,8.699757526481507,0.2002636681152012,1869,1.0,0.601514011660711,1.0,typewell_alignment
eb06a4e7,train,6379,1844,4535,0.28907352249568896,0.710926477504311,0.033958103638368244,0.4000000000014552,0.4819839206442636,0.13485681882933676,18.231468437995456,5.0734925755813824,0.20810139242344075,2144,1.0,0.5861028374353348,0.9736327070802553,typewell_alignment
eb640a35,train,7782,1745,6037,0.2242354150603958,0.7757645849396042,0.5042239522941858,0.3650000000006912,0.4958730999653023,0.0722580248627262,19.180852129573115,5.335303267762946,0.11233610547575237,1796,1.0,0.48078900025700333,1.0,gr_residual
